ccmaName,ccbaMnm1,ccbaCtcdNm,ccsiName,ccbaAdmin,ccbaKdcd,ccbaCtcd,ccbaAsno,ccbaCncl,ccbaCpno,longitude,latitude,gcodeName,bcodeName,mcodeName,scodeName,ccbaLcad,ccceName,b_class,b_reason,has_coord,grade_w
문화유산자료,장기척화비,경북,포항시,,31,37,0002240000000,N,3413702240000,129.49268821418,35.8959137637905,기록유산,서각류,금석각류,비,<![CDATA[경북 포항시 남구 장기면 읍내리 107번지]]>,,EXCLUDE,서책·문서 — 실내 소장품,Y,1.0
문화유산자료,제남헌,경북,포항시,포항시,31,37,0002500000000,N,3413702500000,129.347196905449,36.1108302687721,유적건조물,정치국방,궁궐·관아,관아,<![CDATA[경북 포항시 북구 흥해읍 한동로 51 (성내리)]]>,,B1,관아 건물,Y,1.0
문화유산자료,기림사진남루,경북,경주시,기림사,31,37,0002510000000,N,3413702510000,129.3971458,35.8391182,유적건조물,종교신앙,불교,각루,<![CDATA[경북 경주시 양북면 호암리 419번지]]>,,B1,사찰·불전·교회 등 경내 건축,Y,1.0
문화유산자료,기림사약사전,경북,경주시,기림사,31,37,0002520000000,N,3413702520000,129.3971458,35.8391182,유적건조물,종교신앙,불교,불전,<![CDATA[경북 경주시 양북면 호암리 419번지]]>,,B1,사찰·불전·교회 등 경내 건축,Y,1.0
문화유산자료,숭덕전,경북,경주시,신라오릉보존회,31,37,0002540000000,N,3413702540000,129.2095667,35.8221456,유적건조물,인물사건,인물기념,사우,<![CDATA[경북 경주시 탑동 77번지]]>,,B1,사우 건물,Y,1.0
문화유산자료,숭신전,경북,경주시,석탈해왕릉보존회,31,37,0002550000000,N,3413702550000,129.2328075,35.8514721,유적건조물,인물사건,인물기념,사우,<![CDATA[경북 경주시 동천중리길 9-1 (동천동)]]>,,B1,사우 건물,Y,1.0
문화유산자료,숭혜전,경북,경주시,신라숭혜전릉보존회,31,37,0002560000000,N,3413702560000,129.21375708751,35.8352022708377,유적건조물,인물사건,인물기념,사우,<![CDATA[경북 경주시 포석로1050번길 39-11 (황남동)]]>,,B1,사우 건물,Y,1.0
문화유산자료,손종로정충비각,경북,경주시,손창준,31,37,0002610000000,N,3413702610000,129.2529367,35.9992407,기록유산,서각류,금석각류,비,<![CDATA[경북 경주시 강동면 양동리 84번지]]>,,EXCLUDE,서책·문서 — 실내 소장품,Y,1.0
문화유산자료,지족당,경북,영덕군,권＊＊＊,31,37,0002740000000,N,3413702740000,129.367203036725,36.5544267656356,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 창수면 인량5길 49-12 (인량리)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,대은종택,경북,영덕군,권＊＊＊,31,37,0002780000000,N,3413702780000,129.423709169858,36.5566998683711,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 영해면 괴시리 581번지]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,존재종택및명서암.우헌정,경북,영덕군,재령이씨 존재파종회,31,37,0002930000000,N,3413702930000,129.324010938927,36.6109923604126,유적건조물,주거생활,주거건축,가옥,"<![CDATA[경북 영덕군 창수면 오촌리 318-1번지 ,336-1.232]]>",,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,울진 소광리 황장봉계 표석,경북,울진군,울진군,31,37,0003000000000,N,3413703000000,129.20758131,36.9841078157284,기록유산,서각류,금석각류,석각류,<![CDATA[경상북도 울진군 금강송면 소광리 산 262]]>,,EXCLUDE,서책·문서 — 실내 소장품,Y,1.0
문화유산자료,경주기림사소장유물,경북,경주시,함월전시관,31,37,0003010000000,N,3413703010000,129.4045115,35.8326433,유물,,,,<![CDATA[경북 경주시 양북면 호암리 420번지 함월전시관]]>,,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,Y,1.0
문화유산자료,사암재,경북,영덕군,이용태,31,37,0003060000000,N,3413703060000,129.300782007511,36.5633620793505,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 창수면 신기4길 125 (신기리)]]>,조선 명종20년(1565년),B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,울진 내성행상 불망비,경북,울진군,두천리동회,31,37,0003100000000,N,3413703100000,129.2903233,37.0345891,기록유산,서각류,금석각류,비,<![CDATA[경북 울진군 북면 두천리 206-1번지]]>,27년경(1890년경),EXCLUDE,서책·문서 — 실내 소장품,Y,1.0
문화유산자료,경주안심리암각화,경북,경주시,경주시,31,37,0003120000000,N,3413703120000,129.172544674164,35.7378002182909,유물,일반조각,암벽조각,암각화,<![CDATA[경북 경주시 내남면 안심리 14번지]]>,,B2,야외 석불·마애불·암각화,Y,1.0
문화유산자료,덕봉정사,경북,경주시,경주이씨덕봉공파문중,31,37,0003130000000,N,3413703130000,129.313886720172,35.7838712588723,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 경주시 정자3길 11-6 (마동)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,돈수재,경북,영덕군,김＊＊＊,31,37,0003160000000,N,3413703160000,129.25240086665,36.4305439289565,유적건조물,인물사건,인물기념,사우,<![CDATA[경북 영덕군 지품면 묵방길 302-16 (송천리)]]>,,B1,사우 건물,Y,1.0
문화유산자료,영덕 농아당 종택,경북,영덕군,박＊＊＊,31,37,0003200000000,N,3413703200000,129.366142493057,36.4982669851901,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 축산면 칠성1길 5-10 (칠성리)]]>,"1722년 건립, 이건년대 미상",B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,장기향교,경북,포항시,,31,37,0003270000000,N,3413703270000,129.487918567125,35.896614945089,유적건조물,교육문화,교육기관,향교,<![CDATA[경북 포항시 남구 장기면 읍성길 92 (읍내리)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,청하향교,경북,포항시,,31,37,0003280000000,N,3413703280000,129.338606470068,36.2006260278532,유적건조물,교육문화,교육기관,향교,<![CDATA[경북 포항시 북구 청하면 청하로233번길 16-5 (덕성리)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,경주단고사강당,경북,경주시,손창준,31,37,0003290000000,N,3413703290000,129.2005416359,35.9370208888399,유적건조물,교육문화,교육기관,서당,<![CDATA[경상북도 경주시 안강읍 검단리 788 ]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,운암공부조묘,경북,경주시,경주최씨강정파종중,31,37,0003440000000,N,3413703440000,129.280058752504,35.8984532781122,유적건조물,무덤,무덤,기타,<![CDATA[경북 경주시 천북면 강정1길 13-6 (성지리)]]>,,B3,고분·유적지·가마·봉수,Y,1.0
문화유산자료,경주유연정,경북,경주시,권운곡,31,37,0003450000000,N,3413703450000,129.301781518157,35.9400015132747,유적건조물,주거생활,조경건축,누정,<![CDATA[경북 경주시 강동면 왕신리 310번지]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,강파헌정침,경북,영덕군,권＊＊＊,31,37,0003580000000,N,3413703580000,129.368526520059,36.5533112403131,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 창수면 인량5길 38 (인량리)]]>,1650년,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,포항 수원김씨 남계공파 종중 문적,경북,포항시,한국국학진흥원,31,37,0003680000000,N,3413703680000,129.366759,36.0189747,기록유산,전적류,전적류,전적류,"<![CDATA[경상북도 안동시 퇴계로 1997 (도산면, 한국국학진흥원)]]>",조선시대,EXCLUDE,서책·문서 — 실내 소장품,Y,1.0
문화유산자료,칠인정,경북,포항시,인동장씨문중,31,37,0003690000000,N,3413703690000,129.31089323042,36.0888292191114,유적건조물,주거생활,조경건축,누정,"<![CDATA[경북 포항시 북구 흥해읍 초곡길316번길 2, 외 (초곡리)]]>",조선시대 누정,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,영덕 괴시리 내앞댁,경북,영덕군,남석중,31,37,0003780000000,N,3413703780000,129.416098443656,36.5432370309664,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 영해면 호지마을1길 17 (괴시리)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,영덕번호댁,경북,영덕군,권기항,31,37,0003790000000,N,3413703790000,129.42396078767,36.5564384006474,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 영해면 관어대길 24-6 (괴시리)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,정담정려비,경북,영덕군,정재홍,31,37,0003800000000,N,3413703800000,129.370028242603,36.5511427386948,기록유산,서각류,금석각류,비,<![CDATA[경북 영덕군 창수면 인량리 255-1번지]]>,,EXCLUDE,서책·문서 — 실내 소장품,Y,1.0
문화유산자료,대봉재사,경북,영덕군,안동권씨 부정공파 영해문중,31,37,0003810000000,N,3413703810000,129.338333181025,36.5705981983996,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 창수면 미곡길 44 (미곡리)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,월성주사댁,경북,경주시,손정호,31,37,0003830000000,N,3413703830000,129.259778163916,36.0588589865758,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 경주시 강동면 단구부흥길 95-4 (단구리)]]>,조선시대,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,영해입천정,경북,영덕군,영양남씨 괴시파종중,31,37,0003920000000,N,3413703920000,129.42104592542,36.5416065400199,유적건조물,주거생활,조경건축,누정,<![CDATA[경북 영덕군 영해면 호지마을길 45-10 (괴시리)]]>,조선 고종(1888),B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,영해주곡댁,경북,영덕군,남＊＊＊,31,37,0003930000000,N,3413703930000,129.415948198659,36.5430125505592,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 영해면 호지마을1길 11-2 (괴시리)]]>,일제시대(1919),B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,물소와서당,경북,영덕군,남＊＊＊,31,37,0003940000000,N,3413703940000,129.416773532278,36.5431004436903,유적건조물,교육문화,교육기관,서당,<![CDATA[경북 영덕군 영해면 호지마을1길 18-4 (괴시리)]]>,조선 철종(1849),B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,영해경주댁,경북,영덕군,남＊＊＊,31,37,0003950000000,N,3413703950000,129.416654797015,36.5436836095635,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 영해면 호지마을1길 24 (괴시리)]]>,조선 순조(1830),B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,영해구계댁,경북,영덕군,이＊＊＊,31,37,0003960000000,N,3413703960000,129.417131978716,36.5440367486951,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 영해면 호지마을1길 28 (괴시리)]]>,조선 순조(1805),B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,괴시리괴정,경북,영덕군,영양남씨 괴시공파 종친회,31,37,0003970000000,N,3413703970000,129.416787652847,36.5442892113803,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 영해면 호지마을1길 29 (괴시리)]]>,조선 영조(1766),B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,각리언곡재,경북,영덕군,안동권씨 부정공파 영해문중,31,37,0003980000000,N,3413703980000,129.378513602303,36.5716111114599,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 병곡면 각리2길 170-5 (각리리)]]>,조선 영조(1750),B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,오촌리갈암고택,경북,영덕군,이＊＊＊,31,37,0003990000000,N,3413703990000,129.32334394759,36.6121373012981,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 창수면 오촌3길 12-6 (오촌리)]]>,1693년 창건 추정,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,월동재,경북,포항시,수원김씨남계공파종중,31,37,0004060000000,N,3413704060000,129.358788667453,35.96094673193,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 포항시 남구 대송면 홍계길147번길 17-41 (장동리)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,화재및육영루,경북,영덕군,영양남씨 송정공파 종친회,31,37,0004160000000,N,3413704160000,129.346385741986,36.5032212512477,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 축산면 칠성리 606번지]]>,조선 영조 50년(1774년),B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,영덕괴시리영감댁,경북,영덕군,남＊＊＊,31,37,0004240000000,N,3413704240000,129.415830107638,36.5426921591537,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 영해면 호지마을1길 9 (괴시리)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,영덕괴시리사곡댁,경북,영덕군,남＊＊＊,31,37,0004250000000,N,3413704250000,129.416605383951,36.5429766370426,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 영해면 호지마을1길 16-3 (괴시리)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,영덕괴시리영은고택,경북,영덕군,남영국,31,37,0004590000000,N,3413704590000,129.417170762596,36.5446697045877,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 영해면 호지마을1길 34 (괴시리)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,영덕괴시리스므나골재사,경북,영덕군,영양남씨 괴정공파 종친회,31,37,0004600000000,N,3413704600000,129.425636882727,36.5373135249635,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 영해면 괴시사진길 121 (괴시리)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,단계서당,경북,경주시,안동권씨오모재문중,31,37,0004640000000,N,3413704640000,129.249034703623,36.0440692143019,유적건조물,교육문화,교육기관,서당,<![CDATA[경북 경주시 강동면 단구안계길 164-18 (다산리)]]>,조선시대 중기~후기,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,배잠사지 당간지주,경북,울진군,울진군,31,37,0004720000000,N,3413704720000,129.37074318574,36.9406496081343,유적건조물,종교신앙,불교,당간,<![CDATA[경상북도 울진군 왕피천로 129 (근남면)]]>,,B2,석조물,Y,1.0
문화유산자료,영덕오촌리냉천고택,경북,영덕군,이병탁,31,37,0004840000000,N,3413704840000,129.322844758364,36.6114457715383,유적건조물,주거생활,주거건축,가옥,"<![CDATA[경상북도 영덕군 오촌3길 6 (창수면, 영덕오촌리냉천고택)]]>",,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,영덕운산서원강당,경북,영덕군,대흥백씨 문중,31,37,0004850000000,N,3413704850000,129.389906243061,36.5701003078615,유적건조물,교육문화,교육기관,서원,<![CDATA[경상북도 영덕군 병곡면 원황리 944]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,울진 매화리 윤광수 가옥,경북,울진군,남옥이,31,37,0004940000000,N,3413704940000,129.375914341477,36.9271319876108,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도 울진군 매화매실길 307-3 (매화면)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,경주도봉서당,경북,경주시,평해황씨경주파문중,31,37,0004970000000,N,3413704970000,129.184640742252,35.8274722047678,유적건조물,,,,"<![CDATA[경상북도 경주시 서악4길 58 (서악동, 도봉서당)]]>",,REVIEW,미매핑 중분류: (공란),Y,1.0
문화유산자료,울진 대풍헌 소장 문서,경북,울진군,구＊＊＊,31,37,0005110000000,N,3413705110000,129.4702395,36.7612225,기록유산,문서류,문서류,문서류,<![CDATA[경상북도  울진군]]>,,EXCLUDE,서책·문서 — 실내 소장품,Y,1.0
문화유산자료,영덕영해향교,경북,영덕군,영해향교,31,37,0005130000000,N,3413705130000,129.413828523826,36.538311254566,유적건조물,교육문화,교육기관,향교,<![CDATA[경상북도 영덕군 영해면 성내리 24-1]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,포항 대성사 석조관음보살좌상,경북,포항시,대성사,31,37,0005150000000,N,3413705150000,129.3493496,36.0355264,유물,불교조각,석조,보살상,"<![CDATA[경상북도 포항시 북구 용흥로 95-17 (용흥동, 대성사)]]>",조선시대,B2,야외 석불·마애불·암각화,Y,1.0
문화유산자료,경주 주사암 영산전 석조삼존불좌상,경북,경주시,주＊＊＊,31,37,0005220000000,N,3413705220000,0,0,유물,불교조각,석조,불상,<![CDATA[경상북도  경주시]]>,,B2,야외 석불·마애불·암각화,N,1.0
문화유산자료,영덕 초수재사,경북,영덕군,무안박씨 무의공파 종친회,31,37,0005260000000,N,3413705260000,0,0,유적건조물,주거생활,주거건축,가옥,"<![CDATA[경상북도 영덕군 임실길 129 (영해면, 영덕초주재사)]]>",,B1,가옥·누정·서원·향교,N,1.0
문화유산자료,영덕 사존재,경북,영덕군,평산신씨 사존재종중,31,37,0005280000000,N,3413705280000,0,0,유적건조물,인물사건,인물기념,사우,<![CDATA[경상북도 영덕군 지품면 신안리 23-1]]>,,B1,사우 건물,N,1.0
문화유산자료,영덕 오봉종택,경북,영덕군,권장호,31,37,0005380000000,N,3413705380000,0,0,유적건조물,주거생활,주거건축,가옥,"<![CDATA[경상북도 영덕군 인량5길 45-6 (창수면, 영덕오봉종택)]]>",,B1,가옥·누정·서원·향교,N,1.0
문화유산자료,포항 경주이씨 익재공파 석동문중 소장 판목,경북,포항시,경＊＊＊,31,37,0005480000000,N,3413705480000,129.4586434,35.988453,기록유산,전적류,목판본,사간본,<![CDATA[경상북도  포항시]]>,일제강점기(1922년),EXCLUDE,서책·문서 — 실내 소장품,Y,1.0
문화유산자료,포항 김해김씨 유수공파 소동문중 소장 판목,경북,포항시,,31,37,0005490000000,N,3413705490000,129.3558234,36.1637756,기록유산,전적류,목판본,사간본,"<![CDATA[경상북도 안동시 퇴계로 1997 (도산면, 한국국학진흥원)]]>",,EXCLUDE,서책·문서 — 실내 소장품,Y,1.0
문화유산자료,영덕 만송당,경북,영덕군,권기탁,31,37,0005510000000,N,3413705510000,129.423241894899,36.556381972789,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도 영덕군 영해면 괴시리 579-0]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,포항 덕동 여주이씨 문중 소장 고문서,경북,포항시,이＊＊＊,31,37,0005520000000,N,3413705520000,129.1857221,36.1662113,기록유산,전적류,필사본,기타류,<![CDATA[경상북도  포항시]]>,조선시대,EXCLUDE,서책·문서 — 실내 소장품,Y,1.0
문화유산자료,영덕 시암고택,경북,영덕군,남병수,31,37,0005760000000,N,3413705760000,0,0,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도 영덕군 창수영해로 305 (영해면)]]>,,B1,가옥·누정·서원·향교,N,1.0
문화유산자료,경주남산 지암곡 제2사지 삼층석탑,경북,경주시,경주시,31,37,0006000000000,N,3413706000000,129.230765201207,35.7854154270461,유적건조물,종교신앙,불교,탑,<![CDATA[경상북도 경주시 남산동 산 36-1]]>,,B2,석조물,Y,1.0
문화유산자료,경주남산 포석계 기암곡 제2사지 동삼층석탑,경북,경주시,경주시,31,37,0006010000000,N,3413706010000,129.218503273533,35.8001497014832,유적건조물,종교신앙,불교,탑,<![CDATA[경상북도 경주시 배동 산 42]]>,,B2,석조물,Y,1.0
문화유산자료,경주 두산서당,경북,경주시,김해김씨부호군거공문옹공파,31,37,0006040000000,N,3413706040000,129.427584718835,35.7634328489837,유적건조물,교육문화,교육기관,서당,<![CDATA[경상북도 경주시 양북면 송전리 149-1]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,경주 북산서사,경북,경주시,경주이씨호계공문중,31,37,0006130000000,N,3413706130000,0,0,유적건조물,인물사건,인물기념,사우,"<![CDATA[경상북도 경주시 호명큰골길 33-40 (강동면, 북산서사)]]>",,B1,사우 건물,N,1.0
문화유산자료,영덕 이전재,경북,영덕군,남석규,31,37,0006160000000,N,3413706160000,0,0,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도 영덕군 칠성길 471-24 (축산면)]]>,,B1,가옥·누정·서원·향교,N,1.0
문화유산자료,영덕 덕흥사 제석탱화,경북,영덕군,덕＊＊＊,31,37,0006170000000,N,3413706170000,0,0,유물,불교회화,탱화,불도,<![CDATA[경상북도  영덕군]]>,조선시대,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,N,1.0
문화유산자료,경주 귀후재,경북,경주시,여주이씨소파중귀후재문중,31,37,0006180000000,N,3413706180000,129.159487519615,36.0161211685032,유적건조물,교육문화,교육기관,서당,<![CDATA[경상북도 경주시 옥산서원길 301-4 (안강읍)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,영덕 흥교당,경북,영덕군,무안박씨 도화공파 종회,31,37,0006270000000,N,3413706270000,0,0,유적건조물,주거생활,주거건축,주거시설,<![CDATA[경상북도 영덕군 도곡길 41-21 (축산면)]]>,,B1,가옥·누정·서원·향교,N,1.0
문화유산자료,영덕 상의당,경북,영덕군,대흥백씨 문중,31,37,0006280000000,N,3413706280000,0,0,유적건조물,주거생활,주거건축,주거시설,<![CDATA[경상북도 영덕군 원구길 30-1 (영해면)]]>,,B1,가옥·누정·서원·향교,N,1.0
문화유산자료,영덕 백회재고택,경북,영덕군,남＊＊＊,31,37,0006290000000,N,3413706290000,0,0,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도 영덕군 호지마을1길 16-1 (영해면)]]>,,B1,가옥·누정·서원·향교,N,1.0
문화유산자료,포항 노동재사,경북,포항시,여강이씨무첨당파종회,31,37,0006300000000,N,3413706300000,0,0,유적건조물,주거생활,주거건축,주거시설,<![CDATA[경상북도 포항시 남구 희망대로 500 (대잠동)]]>,,B1,가옥·누정·서원·향교,N,1.0
문화유산자료,포항 오덕리 덕계서당,경북,포항시,이＊＊＊,31,37,0006390000000,N,3413706390000,129.186120479611,36.1681069257122,유적건조물,교육문화,교육기관,서당,<![CDATA[경상북도 포항시 북구 덕동문화길 48-2 (기북면)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,영덕 난고종택 영산가학 및 가고,경북,영덕군,한국국학진흥원,31,37,0006480000000,N,3413706480000,0,0,기록유산,문서류,민간문서,기타류,"<![CDATA[경상북도 영덕군 원구1길 13-11 (영해면, 영양남씨 난고종택)]]>",조선시대,EXCLUDE,서책·문서 — 실내 소장품,N,1.0
문화유산자료,포항 고석사 석조여래의좌상,경북,포항시,고석사,31,37,0006510000000,N,3413706510000,0,0,유물,불교조각,석조,불상,<![CDATA[경상북도 포항시 남구 장기면 방산리 888]]>,통일신라시대,B2,야외 석불·마애불·암각화,N,1.0
문화유산자료,포항 천곡사 관음전 석조보살좌상,경북,포항시,천곡사,31,37,0006600000000,N,3413706600000,0,0,유물,불교조각,석조,불상,"<![CDATA[경상북도 포항시 북구 도음로 476 (흥해읍, 천곡사)]]>",,B2,야외 석불·마애불·암각화,N,1.0
문화유산자료,울진 광도사 신중도,경북,울진군,대한불교조계종 광도사,31,37,0006620000000,N,3413706620000,0,0,유물,불교회화,,,"<![CDATA[경상북도 울진군 후포6길 133 (후포면, 광도사)]]>",19세기 중반 경,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,N,1.0
문화유산자료,영덕 우경고택,경북,영덕군,무안박씨 경사당파 우경종회,31,37,0006650000000,N,3413706650000,0,0,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도 영덕군 원구길 28-8 (영해면)]]>,,B1,가옥·누정·서원·향교,N,1.0
문화유산자료,영덕 처인당,경북,영덕군,영양남씨 송정공파 종친회,31,37,0006660000000,N,3413706660000,129.373136412353,36.5550736344181,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도 영덕군 인량2길 36 (창수면)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,포항 원각사 소장 아미타불회도,경북,포항시,원＊＊＊,31,37,0006870000000,N,3413706870000,0,0,유물,불교회화,탱화,불도,<![CDATA[경상북도  포항시]]>,조선시대,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,N,1.0
문화유산자료,경주 남산 탑곡 제1사지 마애조상군,경북,경주시,경＊＊＊,31,37,0006950000000,N,3413706950000,0,0,유적건조물,,,,<![CDATA[경상북도  경주시]]>,통일신라시대,REVIEW,미매핑 중분류: (공란),N,1.0
문화유산자료,포항 남덕재,경북,포항시,경＊＊＊,31,37,0007080000000,N,3412501150001,0,0,유적건조물,교육문화,교육기관,서당,<![CDATA[경상북도 포항시 북구 기계면 봉계리 776 ]]>,조선시대(1768년),B1,가옥·누정·서원·향교,N,1.0
문화유산자료,경주 길상사 석조여래좌상,경북,경주시,대＊＊＊,31,37,0007160000000,N,3412509020001,0,0,유물,불교조각,석조,불상,<![CDATA[경상북도 경주시 팔조수제길  42(감포읍) ]]>,조선,B2,야외 석불·마애불·암각화,N,1.0
문화유산자료,포항 임허사 석조보살좌상,경북,포항시,대＊＊＊,31,37,0007210000000,N,3412604060001,0,0,유물,불교조각,석조,보살상,<![CDATA[경상북도 포항시 북구 흥해읍 옥성리 131 임허사 ]]>,조선후기,B2,야외 석불·마애불·암각화,N,1.0
시도자연유산,양동의향나무,경북,경주시,손＊＊＊,55,37,0000020000000,N,2553700020000,0,0,자연유산,천연기념물,생물과학기념물,생물상,<![CDATA[경북 경주시 강동면 양동리 223번지]]>,,NATURE,"자연유산 — v1 뷰포인트 전용 (점수 미반영, 지질명소 앵커와 중복 주의)",N,1.5
시도자연유산,포항 보경사 탱자나무,경북,포항시,,55,37,0000030000000,N,2553700030000,0,0,자연유산,천연기념물,생물과학기념물,생물상,<![CDATA[경북 포항시 북구 송라면 보경로 523 (중산리)]]>,,NATURE,"자연유산 — v1 뷰포인트 전용 (점수 미반영, 지질명소 앵커와 중복 주의)",N,1.5
시도자연유산,영일 우각동 향나무,경북,포항시,여강이씨문중,55,37,0000080000000,N,2553700080000,0,0,자연유산,천연기념물,생물과학기념물,생물상,<![CDATA[경북 포항시 북구 신광면 우각길 94-7 (우각리)]]>,조선시대,NATURE,"자연유산 — v1 뷰포인트 전용 (점수 미반영, 지질명소 앵커와 중복 주의)",N,1.5
시도자연유산,경주동부동은행나무,경북,경주시,경주시,55,37,0000100000000,N,2553700100000,0,0,자연유산,천연기념물,생물과학기념물,생물상,<![CDATA[경북 경주시 동부동 193외 3필]]>,,NATURE,"자연유산 — v1 뷰포인트 전용 (점수 미반영, 지질명소 앵커와 중복 주의)",N,1.5
시도자연유산,영해경수당향나무,경북,영덕군,박＊＊＊,55,37,0000240000000,N,2553700240000,0,0,자연유산,천연기념물,생물과학기념물,생물상,<![CDATA[경북 영덕군 영해면 원구길 28-13 (원구리)]]>,,NATURE,"자연유산 — v1 뷰포인트 전용 (점수 미반영, 지질명소 앵커와 중복 주의)",N,1.5
시도자연유산,울진 주인리의 황금소나무,경북,울진군,울진군,55,37,0000280000000,N,2553700280000,0,0,자연유산,,,,"<![CDATA[경상북도 울진군 주인3길 412-5 (북면, 옆) ]]>","약 50년(수령, 2006년 기준)",NATURE,"자연유산 — v1 뷰포인트 전용 (점수 미반영, 지질명소 앵커와 중복 주의)",N,1.5
국가등록문화유산,포항 구 삼화제철소 고로,경북,포항시,포＊＊＊,79,37,0002170000000,N,4413702170000,129.388843862393,35.9966650120685,등록문화유산,기타,산업시설,산업시설,<![CDATA[경북 포항시 남구 동해안로6213번길 15-15 (동촌동)]]>,1943년경,B1,근대 건축물 다수,Y,1.0
국가등록문화유산,울진 행곡교회,경북,울진군,재＊＊＊,79,37,0002860000000,N,4413702860000,129.377607266965,36.9705884197547,등록문화유산,기타,종교시설,,<![CDATA[경북 울진군 근남면 행곡리 102-1번지]]>,1934년경,B1,근대 건축물 다수,Y,1.0
