feature_id,name,lat,lon,value,weight,sigungu,usable,geom,source
B1,봉화 설매리 3겹 까치구멍집,36.829152,128.728432,국가민속문화유산,2.0,봉화군,True,point,국가유산청 API + 01b 분류
B1,예천 남악종택,36.6877057286405,128.384375006828,국가민속문화유산,2.0,예천군,True,point,국가유산청 API + 01b 분류
B1,봉화 송석헌 고택,36.859832929315,128.730945406141,국가민속문화유산,2.0,봉화군,True,point,국가유산청 API + 01b 분류
B1,청송 송소 고택,36.4361459144279,129.026508277147,국가민속문화유산,2.0,청송군,True,point,국가유산청 API + 01b 분류
B1,울릉 나리 너와 투막집과 억새 투막집,37.520888,130.870866,국가민속문화유산,2.0,울릉군,True,point,국가유산청 API + 01b 분류
B1,울릉 나리 억새 투막집,37.510119,130.859411,국가민속문화유산,2.0,울릉군,True,point,국가유산청 API + 01b 분류
B1,영덕 안동권씨 옥천재사,36.5972739682846,129.321978646258,국가민속문화유산,2.0,영덕군,True,point,국가유산청 API + 01b 분류
B1,영주 괴헌고택,36.733861,128.68094,국가민속문화유산,2.0,영주시,True,point,국가유산청 API + 01b 분류
B1,경산 상엿집과 관련 문서,35.9423999136428,128.794469843686,국가민속문화유산,2.0,경산시,True,point,국가유산청 API + 01b 분류
B1,안동 귀봉종택,36.5356373123902,128.856929511263,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 번남고택,36.7192622166132,128.854561955657,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,영덕 난고종택,36.5413659243507,129.376234462458,국가민속문화유산,2.0,영덕군,True,point,국가유산청 API + 01b 분류
B1,안동 광산김씨 탁청정공파 종택,36.6735541595487,128.803245554415,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,봉화 만산고택,36.9407408017463,128.913536449362,국가민속문화유산,2.0,봉화군,True,point,국가유산청 API + 01b 분류
B1,안동 향산고택,36.582996007392,128.736027316421,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,평산신씨 판사공파 종택,36.4585108640669,129.022679589081,국가민속문화유산,2.0,청송군,True,point,국가유산청 API + 01b 분류
B1,사남고택,36.4582693790742,129.021652802555,국가민속문화유산,2.0,청송군,True,point,국가유산청 API + 01b 분류
B1,안동 허백당 종택,36.5981310636025,128.522364581478,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,예천 함양박씨 희이재사,36.7138704906789,128.390892325996,국가민속문화유산,2.0,예천군,True,point,국가유산청 API + 01b 분류
B1,영덕 무안박씨 무의공파 종택,36.5101345162193,129.409175988936,국가민속문화유산,2.0,영덕군,True,point,국가유산청 API + 01b 분류
B1,안동 시은고택,36.5768514019208,128.581259879962,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
