feature_id,name,lat,lon,value,weight,sigungu,usable,geom,source
A7,오천천마,35.949642,129.408872,어린이공원,1583.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,오천원동,35.974012,129.403451,어린이공원,4282.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,오천충무,35.972447,129.405541,어린이공원,3887.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,오천일월,35.968823,129.406353,어린이공원,3033.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,오천냉천,35.969608,129.408562,어린이공원,3033.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,오천갯목,35.966864,129.406617,어린이공원,3033.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,오천복지,35.965719,129.408228,어린이공원,2891.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,원동 땅공원,35.981742,129.400711,어린이공원,1500.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,용덕1,35.972116,129.416528,어린이공원,1400.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,용산97,35.954205,129.4088495,어린이공원,5048.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,용산99,35.94762868,129.4086084,어린이공원,2046.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,원동 역사공원,35.979557,129.400937,역사공원,1500.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,일월문화공원,35.96572643,129.4289467,문화공원,23330.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,청포도 문학공원,35.9945671,129.4155807,문화공원,1898.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,원동 바다공원,35.984801,129.399601,어린이공원,3987.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,청림찬내,35.991228,129.404821,어린이공원,1500.2,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,청림일월,35.993923,129.420439,어린이공원,2390.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,청림몰개월,35.996405,129.412522,소공원,371.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,해도근린,36.010521,129.368432,근린공원,84400.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,해도무지개,36.026828,129.369454,어린이공원,2707.4,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,해도장수2,36.022144,129.375197,어린이공원,1183.1,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,해도형산,36.016509,129.368588,어린이공원,1164.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,효자,36.007402,129.337405,어린이공원,3600.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,영일만일반산업단지,36.092049,129.415424,근린공원,56783.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,초곡근린공원,36.094011,129.336888,근린공원,31465.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,초곡1근린공원,36.099004,129.331683,근린공원,13986.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,중앙공원(향교),36.109837,129.343666,근린공원,20000.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
